Time,Accel_X,Accel_Y,Accel_Z
1731762609.5676668,-4.129997863769531,4.493916516113281,0.3136404174804687
1731762609.6228209,-9.885658654785155,1.8219874633789062,-2.6910826660156246
1731762609.6779156,-10.149020837402343,3.5673604736328124,-3.1675287963867187
1731762609.733054,-6.710947253417968,4.201823913574218,-3.4620156005859375
1731762609.7882564,-8.413224633789062,2.2098481323242187,-5.288791467285156
1731762609.8433595,-7.6087728759765625,2.020706201171875,-5.604826086425781
1731762609.8985028,-7.369352709960937,2.978386865234375,-5.851428857421874
1731762609.9536297,-10.907982763671875,4.223371728515625,-7.091625317382812
1731762610.00876,-9.287108239746093,0.0526724365234375,-5.303156677246093
1731762610.063835,-4.584896179199219,5.4899044067382805,-2.4756045166015626
1731762610.1189432,-8.128314636230469,1.915361328125,-2.896984008789062
1731762610.1741734,-7.529764221191406,3.8283284545898435,-0.9935936889648437
1731762610.2292745,-5.159504577636718,4.977545251464844,-0.9337386474609375
1731762610.284362,-9.5384994140625,3.4931402221679684,-1.2617442749023438
1731762610.3376002,-5.250484240722656,2.1906945190429687,-1.6160861206054686
1731762610.390766,-6.672640026855468,3.2321722412109373,-3.4524387939453125
1731762610.443939,-9.179369165039063,2.408566870117187,-5.91846650390625
1731762610.4970958,-8.343792785644531,2.437297290039062,-5.561730456542969
1731762610.5503001,-10.46984385986328,4.398148449707031,-6.256048937988281
1731762610.6034791,-7.580042456054687,1.8698714965820311,-6.445190869140625
1731762610.6566522,-7.256825231933593,2.588131994628906,-5.111620544433594
1731762610.7098446,-5.80354482421875,4.742913488769531,-4.04141240234375
1731762610.7630386,-8.8489693359375,2.7078420776367187,-3.9240965209960934
1731762610.8162396,-8.298302954101562,3.8762124877929685,-3.1387983764648437
1731762610.8694224,-7.37414111328125,5.257666845703125,-1.9847931762695312
1731762610.9226012,-6.236895324707031,3.5529952636718747,-1.0510545288085937
1731762610.975768,-7.769184387207031,2.7269956909179687,-0.37828386230468747
1731762611.02894,-5.351040710449219,4.721365673828124,-0.45489831542968745
1731762611.0820968,-6.196193896484375,3.7924154296875,-0.9720458740234375
1731762611.1352735,-7.809885815429687,2.5522189697265625,-3.6463691284179687
1731762611.1884592,-8.798691101074219,2.4444798950195312,-4.7884033203125
1731762611.2416594,-8.202534887695313,4.601655590820312,-4.991910461425781
1731762611.2948167,-6.148309863281249,3.612850305175781,-5.7077767578125
1731762611.3479586,-4.304774584960938,3.327940307617187,-9.066841687011719
1731762611.4010994,-11.240776794433593,1.8124106567382812,-7.230489013671875
1731762611.4543183,-7.81467421875,4.264073156738281,-7.819462622070312
1731762611.507513,-7.311891870117187,4.2137949218749995,-5.923254907226562
1731762611.560736,-7.4579381713867186,1.458068811035156,-5.106832141113281
1731762611.6158192,-6.552929943847656,4.805162731933594,-2.9927520751953125
1731762611.6709788,-5.461173986816406,4.905719201660156,-0.7134720947265625
1731762611.7260945,-7.359775903320312,3.861847277832031,-0.38786066894531246
1731762611.781215,-6.210559106445312,2.291250988769531,-0.06703764648437499
1731762611.8362994,-5.590460876464843,4.802768530273437,-0.74699091796875
1731762611.8914292,-6.564900952148437,2.1835119140624997,-3.4428619873046875
1731762611.9466062,-9.758765966796874,3.246537451171875,-4.687846850585937
1731762612.0017881,-6.299144567871093,4.6830584472656245,-5.760449194335937
1731762612.0569315,-7.220912207031249,2.138022082519531,-7.117961535644531
1731762612.1121726,-7.987056738281249,2.1883003173828124,-7.908048083496094
1731762612.1672862,-7.800309008789062,3.7325603881835936,-7.5345526245117185
1731762612.2223725,-5.798756420898437,3.066972326660156,-6.421248852539062
1731762612.2774506,-10.529698901367187,4.012681982421875,-6.986280444335937
1731762612.3325696,-6.342240197753906,0.842758984375,-5.849034655761718
1731762612.387715,-5.6024318847656245,6.488286499023437,-2.8227637573242186
1731762612.442854,-6.6319385986328125,3.423708374023437,-1.4987702392578124
1731762612.4979436,-7.44357296142578,1.687912170410156,1.0486603271484374
1731762612.553402,-4.529829541015625,4.297591979980469,1.5251064575195312
1731762612.608643,-4.398148449707031,4.065354418945312,0.13168109130859373
1731762612.6638136,-6.210559106445312,1.0893617553710937,-5.427655163574219
1731762612.71895,-9.85692823486328,3.778050219726562,-7.4603323730468745
1731762612.7744226,-7.369352709960937,3.6655227416992187,-7.922413293457031
1731762612.8297555,-11.698069311523437,6.5026517089843745,-5.66946953125
1731762612.8850157,-7.639897497558593,5.214571215820312,-8.207323291015625
1731762612.9401984,-11.259930407714844,2.6623522460937497,-8.01818135986328
1731762612.9953084,-3.7804444213867185,0.7015010864257812,-6.157886669921875
1731762613.0510852,-6.4834980957031245,4.422090466308593,-3.5529952636718747
1731762613.1062448,-9.217676391601563,3.8379052612304685,-2.1930887207031247
1731762613.1614153,-4.838681555175781,2.81558115234375,0.06464344482421874
1731762613.2165987,-12.528857287597656,2.480392919921875,1.8770541015625
1731762613.271716,2.272097375488281,4.201823913574218,3.7014357666015623
1731762613.3268628,-8.425195642089843,2.1835119140624997,0.8116343627929687
1731762613.3820453,-5.1523219726562495,1.2832920898437499,-0.7326257080078125
1731762613.437184,-11.664550488281249,4.723759875488281,-5.4707507934570305
1731762613.4922986,-7.934384301757812,0.15083470458984374,-6.296750366210937
1731762613.547407,-10.31661495361328,3.6176387084960937,-6.150704064941406
1731762613.6025004,-10.625466967773438,3.8235400512695312,-7.671022119140624
1731762613.6575801,-7.924807495117187,-1.01514150390625,-6.229712719726562
1731762613.7127528,-11.767501159667969,5.363011718749999,-3.6487633300781246
1731762613.7679877,-3.227383837890625,1.867477294921875,-1.7166425903320313
1731762613.8231676,-8.626308581542968,7.271190441894531,0.967257470703125
1731762613.8783255,-6.68461103515625,1.8507178833007811,1.5131354492187499
1731762613.9316843,-3.2441432495117186,4.417302062988281,2.7557261108398436
1731762613.9849677,-2.916137622070312,3.9719805541992184,0.833182177734375
1731762614.0383646,-9.402029919433593,4.781220715332031,-3.5098996337890624
1731762614.0917573,-7.9655089233398435,1.005564697265625,-6.883329772949218
1731762614.1451726,-9.452308154296874,1.6998831787109374,-7.71890615234375
1731762614.198553,-13.153743920898437,3.995922570800781,-7.979874133300781
1731762614.2519522,-6.131550451660156,0.7996633544921875,-6.766013891601562
1731762614.3053339,-9.095572106933593,4.57771357421875,-6.964732629394531
1731762614.3587322,-12.102689392089843,3.318363500976562,-5.298368273925781
1731762614.412113,-2.91134921875,0.430956298828125,-0.9720458740234375
1731762614.4654434,-5.480327600097656,6.732495068359374,2.3726538452148436
1731762614.5188193,-6.962338427734375,4.661510632324219,-0.3854664672851562
1731762614.572187,-4.647145422363281,0.74699091796875,2.185906115722656
1731762614.6255088,-7.000645654296875,4.414907861328125,-3.2249896362304686
1731762614.6788685,-9.543287817382812,4.479551306152343,-4.039018200683594
1731762614.732181,-7.4770917846679685,0.9121908325195311,-7.137115148925781
1731762614.7860022,-10.24718310546875,0.97683427734375,-6.062118603515625
1731762614.8393562,-5.5258174316406246,3.871424084472656,-5.379771130371093
1731762614.8926213,-7.637503295898437,3.086125939941406,-6.404489440917969
1731762614.9461575,-12.579135522460938,4.132392065429687,-8.489839086914062
1731762614.9995034,-9.79946739501953,-1.1563994018554686,-5.616797094726562
1731762615.0528467,-7.352593298339843,5.027823486328125,-2.0829554443359375
1731762615.1062315,-1.867477294921875,5.851428857421874,-0.28969840087890625
1731762615.159549,-8.451531860351562,0.59376201171875,2.6719290527343746
1731762615.2129054,-8.432378247070313,3.883395092773437,1.0271125122070313
1731762615.2662632,-2.473210314941406,4.398148449707031,0.6296750366210937
1731762615.3197854,-6.696582043457031,3.9911341674804683,-0.8762778076171874
1731762615.3731744,-7.44357296142578,3.0837317382812497,-6.548141540527343
1731762615.4265263,-11.415553515625,0.9648632690429687,-6.672640026855468
1731762615.4799855,-7.9272016967773435,2.9735984619140625,-5.700594152832031
1731762615.5333278,-6.603208178710937,5.209782812499999,-5.947196923828125
1731762615.5867248,-7.742848168945312,2.176329309082031,-6.957550024414062
1731762615.6401138,-15.140931298828123,4.134786267089844,-8.276755139160155
1731762615.693497,-4.7884033203125,0.11252747802734374,-6.440402465820312
1731762615.7468703,-3.399766357421875,6.806715319824218,-2.5665841796874997
1731762615.8002043,0.2442085693359375,1.2904746948242187,0.8595183959960937
1731762615.85356,-13.385981481933593,4.129997863769531,-0.05746083984375
1731762615.9069712,-4.687846850585937,3.411737365722656,0.5626373901367188
1731762615.960356,-5.856217260742187,4.4196962646484375,0.4572925170898437
1731762616.0137136,-3.9695863525390624,2.806004345703125,-3.42849677734375
1731762616.067078,-10.17056865234375,5.513846423339843,-7.81467421875
1731762616.1204035,-11.01332763671875,0.45968671875,-8.02536396484375
1731762616.1737697,-5.6024318847656245,2.8275521606445313,-6.325480786132812
1731762616.2271445,-3.976768957519531,4.256890551757812,-5.533000036621093
1731762616.2804868,-11.022904443359375,3.883395092773437,-7.738059765625
1731762616.3337283,-13.7906015625,2.142810485839844,-8.657433203124999
1731762616.386887,-2.8107927490234372,1.7166425903320313,-6.586448767089843
1731762616.440066,-3.268085266113281,5.183446594238281,-0.19871873779296872
1731762616.493223,-7.1778165771484375,4.254496350097656,-0.24660277099609373
1731762616.546373,-8.259995727539062,1.7788918334960937,0.718260498046875
1731762616.5995553,-4.759672900390624,5.303156677246093,1.5801730957031248
1731762616.6527734,-4.893748193359374,3.5386300537109374,-1.0438719238281249
1731762616.7059717,-7.165845568847656,2.8467057739257813,-4.80755693359375
1731762616.7591736,-10.077194787597655,3.622427111816406,-7.0078282592773435
1731762616.8123422,-8.904035974121093,1.5107412475585937,-8.219294299316406
1731762616.8655293,-9.641450085449218,4.319139794921875,-7.582436657714843
1731762616.9187083,-6.581660363769531,2.798821740722656,-7.857769848632812
1731762616.9718459,-5.6958057495117185,1.8507178833007811,-6.232106921386718
1731762617.024993,-15.751452722167969,4.6998178588867185,-6.87614716796875
1731762617.0781536,-0.679953271484375,-1.936909143066406,-1.4867992309570313
1731762617.1313004,-6.675034228515624,9.011775048828124,1.3670891479492187
1731762617.184503,-8.355763793945313,2.6791116577148437,1.0941501586914062
1731762617.2396142,-6.320692382812499,2.863465185546875,0.63206923828125
1731762617.294771,-5.398924743652343,4.8650177734375,0.42377369384765623
1731762617.3499215,-3.246537451171875,3.404554760742187,-2.5953145996093747
1731762617.4051054,-9.557653027343749,3.5506010620117183,-7.663839514160156
1731762617.4602845,-10.17056865234375,0.852335791015625,-7.292738256835937
1731762617.5154507,-7.472303381347656,3.859453076171875,-6.344634399414062
1731762617.5706038,-7.132326745605468,4.2305543334960936,-6.806715319824218
1731762617.6257355,-7.9272016967773435,1.2928688964843749,-7.117961535644531
1731762617.681239,-12.227187878417968,4.046200805664062,-6.347028601074219
1731762617.7366898,-3.9145197143554684,2.6479870361328124,-3.4931402221679684
1731762617.7919812,-5.446808776855469,2.731784094238281,-0.9648632690429687
1731762617.8472598,-5.214571215820312,5.741295581054687,0.1197100830078125
1731762617.9024742,-8.870517150878905,3.816357446289062,0.47644613037109373
1731762617.958169,-5.434837768554687,1.8818425048828125,1.2378022583007813
1731762618.0140736,-3.6367923217773437,5.372588525390625,-1.3718775512695311
1731762618.06987,-8.257601525878906,4.218583325195312,-6.074089611816406
1731762618.125101,-10.912771166992187,1.6041151123046875,-8.20971749267578
1731762618.180424,-10.103531005859374,2.7198130859375,-7.208941198730468
1731762618.2357454,-5.839457849121094,5.949591125488281,-6.701370446777343
1731762618.290931,-14.343662145996094,4.994304663085937,-6.687005236816406
1731762618.3461287,-1.4173673828125,-4.951209033203125,-5.343858105468749
1731762618.4012833,-10.785878479003905,8.980650427246093,-1.0534487304687499
1731762618.4564137,-1.6639701538085936,4.177881896972656,0.34715924072265625
1731762618.5115628,-8.396465222167969,2.5163059448242184,1.3335703247070312
1731762618.5670316,-5.683834741210937,3.299209887695312,-0.0383072265625
1731762618.6225188,-4.493916516113281,5.042188696289062,-2.5809493896484375
1731762618.677664,-10.98699141845703,4.304774584960938,-5.140350964355468
1731762618.7327561,-8.128314636230469,3.23696064453125,-6.177040283203125
1731762618.7878394,-7.352593298339843,3.3877953491210935,-7.1395093505859375
1731762618.8430493,-9.689334118652344,2.8323405639648436,-8.010998754882811
1731762618.8982234,-11.973402502441406,3.73495458984375,-6.639121203613281
1731762618.9533708,-2.0302830078125,1.714248388671875,-4.015076184082031
1731762619.0084705,-6.72291826171875,2.798821740722656,-1.8076222534179687
1731762619.0635746,-6.284779357910156,4.515464331054687,-1.5059528442382812
1731762619.1187055,-10.022128149414062,3.679887951660156,-1.0893617553710937
1731762619.1738899,-3.9695863525390624,1.5682020874023437,-0.8116343627929687
1731762619.2291067,-7.110778930664062,4.797980126953124,-2.6408044311523438
1731762619.2842963,-8.892064965820312,2.825157958984375,-3.6846763549804686
1731762619.3395112,-7.936778503417968,2.214636535644531,-3.8570588745117185
1731762619.3946385,-5.8610056640625,4.527435339355469,-5.88015927734375
1731762619.4498367,-9.141061938476563,4.6998178588867185,-7.187393383789062
1731762619.5049431,-7.556100439453124,0.3064578125,-7.283161450195312
1731762619.5600696,-9.641450085449218,4.187458703613281,-7.0652890991210935
1731762619.6152258,-9.04050546875,3.900154504394531,-6.1818286865234375
1731762619.6704116,-7.481880187988281,0.49799394531249996,-5.279214660644531
1731762619.7256029,-5.250484240722656,1.7238251953125,-1.7381904052734374
1731762619.7807684,-5.343858105468749,5.628768103027343,-0.3447650390625
1731762619.8361638,-7.819462622070312,5.815515832519531,-1.2808978881835937
1731762619.8913157,-9.854534033203125,-0.21787235107421873,-0.36391865234375
1731762619.946487,-3.9983167724609374,3.9432501342773434,0.7709329345703124
1731762620.0016327,-5.374982727050781,5.571307263183593,-2.166752502441406
1731762620.0567617,-9.138667736816405,2.8275521606445313,-5.6383449096679685
1731762620.112001,-10.429142431640624,0.852335791015625,-4.836287353515624
1731762620.167172,-5.580884069824219,1.618480322265625,-6.277596752929687
1731762620.2222943,-7.766790185546874,5.585672473144531,-6.794744311523437
1731762620.2775142,-6.5385647338867185,2.068590234375,-7.134720947265625
1731762620.3327153,-11.087547888183593,2.9759926635742184,-8.027758166503906
1731762620.387913,-11.63821427001953,1.956062756347656,-7.335833886718749
1731762620.4411821,-1.6735469604492186,2.300827795410156,-3.229778039550781
1731762620.4943402,-5.425260961914062,4.5585599609375,0.34237083740234375
1731762620.5475235,-7.706935144042968,4.599261389160156,0.689530078125
1731762620.60064,-7.987056738281249,2.133233679199219,0.4572925170898437
1731762620.6538002,-6.007051965332031,3.938461730957031,-0.11013327636718749
1731762620.7069721,-4.7022120605468745,2.980781066894531,-2.916137622070312
1731762620.760186,-6.543353137207031,3.526659045410156,-5.556942053222656
1731762620.8133564,-9.981426721191406,2.5043349365234375,-6.603208178710937
1731762620.8665724,-6.5768719604492185,0.51714755859375,-7.108384729003906
1731762620.9197557,-7.869740856933594,5.046977099609375,-6.986280444335937
1731762620.9729633,-7.299920861816406,2.920926025390625,-7.6087728759765625
1731762621.0261233,-10.321403356933594,3.775656018066406,-7.048529687499999
1731762621.0792944,-8.760383874511719,1.3048399047851562,-8.188169677734374
1731762621.1325088,-5.386953735351562,3.181894006347656,-5.3007624755859375
1731762621.1857104,-1.429338391113281,2.901772412109375,-0.2561795776367187
1731762621.2388911,-9.854534033203125,6.232106921386718,-1.1252747802734375
1731762621.2920697,-8.20971749267578,1.3646949462890625,-0.2825157958984375
1731762621.3453593,-7.070077502441406,4.479551306152343,1.235408056640625
1731762621.3986912,-4.141968872070312,3.3207577026367185,-0.02633621826171875
1731762621.4521024,-6.7037646484375,3.9552211425781247,-3.0526071166992184
1731762621.505483,-8.702923034667968,3.5601778686523438,-6.028599780273437
1731762621.5588572,-7.769184387207031,1.1133037719726562,-7.46272657470703
1731762621.6122468,-8.882488159179687,2.2936451904296873,-8.17859287109375
1731762621.6656437,-7.673416320800781,4.503493322753906,-7.771578588867187
1731762621.719055,-4.240131140136718,0.622492431640625,-7.038952880859375
1731762621.772523,-15.46893692626953,5.681440539550781,-8.343792785644531
1731762621.8259437,-0.033518823242187495,-4.7572786987304685,-5.786785412597656
1731762621.879409,-8.010998754882811,8.034940771484374,-1.68551796875
1731762621.9327857,-5.875370874023437,4.587290380859375,-0.8379705810546875
1731762621.986191,-7.005434057617187,1.3838485595703125,0.2059013427734375
1731762622.0395684,-6.603208178710937,5.341463903808593,0.7781155395507812
1731762622.0933268,-5.710170959472656,4.101267443847656,0.3327940307617187
1731762622.1467497,-4.666299035644531,3.1747114013671873,-3.009511486816406
1731762622.2001255,-11.427524523925781,4.410119458007812,-5.9208607055664055
1731762622.2535007,-7.003039855957031,-0.9002198242187499,-5.7149593627929685
1731762622.3067791,-6.749254479980468,3.7205893798828122,-7.244854223632812
1731762622.3600647,-9.437942944335937,2.9185318237304685,-6.548141540527343
1731762622.4137065,-9.303867651367186,3.2824504760742186,-7.223306408691406
